filename,slug,indexStatus,action_taken
animatori-petreceri-copii-miraculous-ladybug-ciolpani.md,animatori-petreceri-copii-miraculous-ladybug-ciolpani,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-ciorogarla.md,animatori-petreceri-copii-miraculous-ladybug-ciorogarla,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-clinceni.md,animatori-petreceri-copii-miraculous-ladybug-clinceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-copaceni.md,animatori-petreceri-copii-miraculous-ladybug-copaceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-corbeanca.md,animatori-petreceri-copii-miraculous-ladybug-corbeanca,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-crevedia.md,animatori-petreceri-copii-miraculous-ladybug-crevedia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-dascalu.md,animatori-petreceri-copii-miraculous-ladybug-dascalu,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-dobroesti.md,animatori-petreceri-copii-miraculous-ladybug-dobroesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-domnesti.md,animatori-petreceri-copii-miraculous-ladybug-domnesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-dragomiresti-vale.md,animatori-petreceri-copii-miraculous-ladybug-dragomiresti-vale,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-glina.md,animatori-petreceri-copii-miraculous-ladybug-glina,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-gradistea.md,animatori-petreceri-copii-miraculous-ladybug-gradistea,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-gruiu.md,animatori-petreceri-copii-miraculous-ladybug-gruiu,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-jilava.md,animatori-petreceri-copii-miraculous-ladybug-jilava,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-joita.md,animatori-petreceri-copii-miraculous-ladybug-joita,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-magurele.md,animatori-petreceri-copii-miraculous-ladybug-magurele,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-mihailesti.md,animatori-petreceri-copii-miraculous-ladybug-mihailesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-moara-vlasiei.md,animatori-petreceri-copii-miraculous-ladybug-moara-vlasiei,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-mogosoaia.md,animatori-petreceri-copii-miraculous-ladybug-mogosoaia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-nuci.md,animatori-petreceri-copii-miraculous-ladybug-nuci,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-otopeni.md,animatori-petreceri-copii-miraculous-ladybug-otopeni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-pantelimon.md,animatori-petreceri-copii-miraculous-ladybug-pantelimon,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-peris.md,animatori-petreceri-copii-miraculous-ladybug-peris,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-petrachioaia.md,animatori-petreceri-copii-miraculous-ladybug-petrachioaia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-popesti-leordeni.md,animatori-petreceri-copii-miraculous-ladybug-popesti-leordeni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-sabareni.md,animatori-petreceri-copii-miraculous-ladybug-sabareni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-sector-1.md,animatori-petreceri-copii-miraculous-ladybug-sector-1,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-sector-2.md,animatori-petreceri-copii-miraculous-ladybug-sector-2,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-sector-3.md,animatori-petreceri-copii-miraculous-ladybug-sector-3,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-sector-4.md,animatori-petreceri-copii-miraculous-ladybug-sector-4,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-sector-5.md,animatori-petreceri-copii-miraculous-ladybug-sector-5,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-sector-6.md,animatori-petreceri-copii-miraculous-ladybug-sector-6,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-snagov.md,animatori-petreceri-copii-miraculous-ladybug-snagov,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-stefanestii-de-jos.md,animatori-petreceri-copii-miraculous-ladybug-stefanestii-de-jos,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-tancabesti.md,animatori-petreceri-copii-miraculous-ladybug-tancabesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-tartasesti.md,animatori-petreceri-copii-miraculous-ladybug-tartasesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-tunari.md,animatori-petreceri-copii-miraculous-ladybug-tunari,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-vidra.md,animatori-petreceri-copii-miraculous-ladybug-vidra,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-miraculous-ladybug-voluntari.md,animatori-petreceri-copii-miraculous-ladybug-voluntari,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-moara-vlasiei-ilfov.md,animatori-petreceri-copii-moara-vlasiei-ilfov,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-nuci-ilfov.md,animatori-petreceri-copii-nuci-ilfov,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-obor-bucuresti.md,animatori-petreceri-copii-obor-bucuresti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-1-decembrie.md,animatori-petreceri-copii-olaf-1-decembrie,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-adunatii-copaceni.md,animatori-petreceri-copii-olaf-adunatii-copaceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-afumati.md,animatori-petreceri-copii-olaf-afumati,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-balotesti.md,animatori-petreceri-copii-olaf-balotesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-berceni.md,animatori-petreceri-copii-olaf-berceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-bragadiru.md,animatori-petreceri-copii-olaf-bragadiru,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-buftea.md,animatori-petreceri-copii-olaf-buftea,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-cernica.md,animatori-petreceri-copii-olaf-cernica,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-chiajna.md,animatori-petreceri-copii-olaf-chiajna,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-chitila.md,animatori-petreceri-copii-olaf-chitila,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-ciocanesti.md,animatori-petreceri-copii-olaf-ciocanesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-ciolpani.md,animatori-petreceri-copii-olaf-ciolpani,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-ciorogarla.md,animatori-petreceri-copii-olaf-ciorogarla,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-clinceni.md,animatori-petreceri-copii-olaf-clinceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-copaceni.md,animatori-petreceri-copii-olaf-copaceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-corbeanca.md,animatori-petreceri-copii-olaf-corbeanca,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-crevedia.md,animatori-petreceri-copii-olaf-crevedia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-dascalu.md,animatori-petreceri-copii-olaf-dascalu,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-dobroesti.md,animatori-petreceri-copii-olaf-dobroesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-domnesti.md,animatori-petreceri-copii-olaf-domnesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-dragomiresti-vale.md,animatori-petreceri-copii-olaf-dragomiresti-vale,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-glina.md,animatori-petreceri-copii-olaf-glina,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-gradistea.md,animatori-petreceri-copii-olaf-gradistea,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-gruiu.md,animatori-petreceri-copii-olaf-gruiu,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-jilava.md,animatori-petreceri-copii-olaf-jilava,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-joita.md,animatori-petreceri-copii-olaf-joita,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-magurele.md,animatori-petreceri-copii-olaf-magurele,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-mihailesti.md,animatori-petreceri-copii-olaf-mihailesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-moara-vlasiei.md,animatori-petreceri-copii-olaf-moara-vlasiei,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-mogosoaia.md,animatori-petreceri-copii-olaf-mogosoaia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-nuci.md,animatori-petreceri-copii-olaf-nuci,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-otopeni.md,animatori-petreceri-copii-olaf-otopeni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-pantelimon.md,animatori-petreceri-copii-olaf-pantelimon,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-peris.md,animatori-petreceri-copii-olaf-peris,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-petrachioaia.md,animatori-petreceri-copii-olaf-petrachioaia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-popesti-leordeni.md,animatori-petreceri-copii-olaf-popesti-leordeni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-sabareni.md,animatori-petreceri-copii-olaf-sabareni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-sector-1.md,animatori-petreceri-copii-olaf-sector-1,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-sector-2.md,animatori-petreceri-copii-olaf-sector-2,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-sector-3.md,animatori-petreceri-copii-olaf-sector-3,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-sector-4.md,animatori-petreceri-copii-olaf-sector-4,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-sector-5.md,animatori-petreceri-copii-olaf-sector-5,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-sector-6.md,animatori-petreceri-copii-olaf-sector-6,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-snagov.md,animatori-petreceri-copii-olaf-snagov,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-stefanestii-de-jos.md,animatori-petreceri-copii-olaf-stefanestii-de-jos,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-tancabesti.md,animatori-petreceri-copii-olaf-tancabesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-tartasesti.md,animatori-petreceri-copii-olaf-tartasesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-tunari.md,animatori-petreceri-copii-olaf-tunari,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-vidra.md,animatori-petreceri-copii-olaf-vidra,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-olaf-voluntari.md,animatori-petreceri-copii-olaf-voluntari,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-pantelimon-cartier-bucuresti.md,animatori-petreceri-copii-pantelimon-cartier-bucuresti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-petrachioaia-ilfov.md,animatori-petreceri-copii-petrachioaia-ilfov,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-pikachu-1-decembrie.md,animatori-petreceri-copii-pikachu-1-decembrie,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-pikachu-adunatii-copaceni.md,animatori-petreceri-copii-pikachu-adunatii-copaceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-pikachu-afumati.md,animatori-petreceri-copii-pikachu-afumati,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-pikachu-balotesti.md,animatori-petreceri-copii-pikachu-balotesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-pikachu-berceni.md,animatori-petreceri-copii-pikachu-berceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
